taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2870829	Philodendron sagittifolium Liebm.	2870829	Philodendron sagittifolium Liebm.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Araceae	6979	Philodendron	2861312	Philodendron sagittifolium	2870829	NE
2884071	Pouteria lucuma (Ruiz & Pav.) Kuntze	2884071	Pouteria lucuma (Ruiz & Pav.) Kuntze	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Sapotaceae	8802	Pouteria	2884049	Pouteria lucuma	2884071	LC
2985470	Licania harlingii Prance	2985470	Licania harlingii Prance	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Chrysobalanaceae	9111	Licania	2985250	Licania harlingii	2985470	LC
3186275	Marlierea spruceana Berg	8760835	Myrcia argentigemma E.Lucas & C.E.Wilson	7	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Myrtaceae	5014	Myrcia	3173889	Myrcia argentigemma	8760835	LC
4049178	Polygala celosioides Mart. ex A.W.Benn.	4049178	Polygala celosioides Mart. ex A.W.Benn.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Polygalaceae	2417	Polygala	3191366	Polygala celosioides	4049178	NE
5331014	Xanthosoma striatipes (Kunth & C.D.Bouché) Madison	5331014	Xanthosoma striatipes (Kunth & C.D.Bouché) Madison	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Araceae	6979	Xanthosoma	2872044	Xanthosoma striatipes	5331014	LC
5355165	Machaerium kegelii Meisn.	5355165	Machaerium kegelii Meisn.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Machaerium	2959589	Machaerium kegelii	5355165	LC
5361788	Myriophyllum quitense Kunth	5361788	Myriophyllum quitense Kunth	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Saxifragales	7219248	Haloragaceae	6694	Myriophyllum	2984253	Myriophyllum quitense	5361788	LC
6365052	Kohleria spicata (Kunth) Oerst.	6365052	Kohleria spicata (Kunth) Oerst.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Gesneriaceae	6654	Kohleria	5337639	Kohleria spicata	6365052	NE
7411905	Urera baccifera (L.) Gaudich.	7411905	Urera baccifera (L.) Gaudich.	19	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Urticaceae	6639	Urera	2984329	Urera baccifera	7411905	NE
2601012	Leptogium cyanescens (Ach.) Körb.	2601012	Leptogium cyanescens (Ach.) Körb.	1	SPECIES	ACCEPTED	Fungi	5	Ascomycota	95	Lecanoromycetes	180	Peltigerales	1055	Collemataceae	8377	Leptogium	2600911	Leptogium cyanescens	2601012	NE
2699119	Guzmania triangularis L.B.Sm.	2699119	Guzmania triangularis L.B.Sm.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Bromeliaceae	3740	Guzmania	2698853	Guzmania triangularis	2699119	NE
2871003	Philodendron hederaceum (Jacq.) Schott	2871003	Philodendron hederaceum (Jacq.) Schott	16	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Araceae	6979	Philodendron	2861312	Philodendron hederaceum	2871003	NE
2914207	Galium hypocarpium (L.) Endl. ex Griseb.	2914207	Galium hypocarpium (L.) Endl. ex Griseb.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Galium	2913027	Galium hypocarpium	2914207	NE
3125893	Sigesbeckia jorullensis Kunth	3125893	Sigesbeckia jorullensis Kunth	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Sigesbeckia	3125889	Sigesbeckia jorullensis	3125893	NE
3619032	Tabernaemontana angulata Mart. ex Müll.Arg.	3619032	Tabernaemontana angulata Mart. ex Müll.Arg.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Tabernaemontana	3169624	Tabernaemontana angulata	3619032	LC
3858612	Tococa bullifera C.Mart. & Schrank ex DC.	10792236	Miconia bullifera (Mart. & Schrank ex DC.) Michelang.	7	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Miconia	3188558	Miconia bullifera	10792236	LC
4182355	Ocotea splendens (Meisn.) Baill.	4182355	Ocotea splendens (Meisn.) Baill.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Laurales	407	Lauraceae	6688	Ocotea	3034076	Ocotea splendens	4182355	LC
4187750	Piper macerispicum Trel. & Yunck.	4187750	Piper macerispicum Trel. & Yunck.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Piperales	404	Piperaceae	6678	Piper	3075433	Piper macerispicum	4187750	NE
5357635	Inga multijuga Benth.	5357635	Inga multijuga Benth.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Inga	2965936	Inga multijuga	5357635	LC
5378822	Micrandra siphonioides Benth.	5378822	Micrandra siphonioides Benth.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Micrandra	5378802	Micrandra siphonioides	5378822	LC
7970415	Neea macrophylla Poepp. & Endl.	7970415	Neea macrophylla Poepp. & Endl.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Nyctaginaceae	6718	Neea	3086079	Neea macrophylla	7970415	LC
7979224	Ichthyothere terminalis (Spreng.) S.F.Blake	7979224	Ichthyothere terminalis (Spreng.) S.F.Blake	20	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Ichthyothere	3125434	Ichthyothere terminalis	7979224	NE
8205521	Casearia ulmifolia M.Vahl ex Vent.	8205521	Casearia ulmifolia M.Vahl ex Vent.	29	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Salicaceae	6664	Casearia	2874105	Casearia ulmifolia	8205521	LC
2873944	Erythroxylum rufum Cav.	2873944	Erythroxylum rufum Cav.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Erythroxylaceae	6686	Erythroxylum	2873937	Erythroxylum rufum	2873944	LC
3572095	Matelea humboldtiana Spellman & Morillo	7567761	Lachnostoma tigrinum Kunth	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Lachnostoma	7344964	Lachnostoma tigrinum	7567761	NE
3696071	Ouratea phaeophylla Sleumer	3696071	Ouratea phaeophylla Sleumer	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Ochnaceae	6642	Ouratea	3189667	Ouratea phaeophylla	3696071	NE
3713445	Vismia tomentosa Ruiz & Pav.	3713445	Vismia tomentosa Ruiz & Pav.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Hypericaceae	4900406	Vismia	3189574	Vismia tomentosa	3713445	LC
3764948	Helicostylis heterotricha Ducke	3764948	Helicostylis heterotricha Ducke	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Moraceae	6640	Helicostylis	7262603	Helicostylis heterotricha	3764948	EN
3765057	Helianthostylis sprucei Baill.	3765057	Helianthostylis sprucei Baill.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Moraceae	6640	Helianthostylis	7262615	Helianthostylis sprucei	3765057	LC
3784326	Paullinia granatensis (Planch. & Linden) Radlk.	3784326	Paullinia granatensis (Planch. & Linden) Radlk.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Paullinia	3189948	Paullinia granatensis	3784326	NE
4003756	Tristerix secundus (Benth.) Kuijt	4003756	Tristerix secundus (Benth.) Kuijt	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Santalales	934	Loranthaceae	6663	Tristerix	7288148	Tristerix secundus	4003756	NE
4012030	Bolbitis lindigii (Mett.) Ching	7458574	Mickelia lindigii (Mett.) R.C.Moran, Labiak & Sundue	15	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Dryopteridaceae	2373	Mickelia	6008852	Mickelia lindigii	7458574	NE
4152303	Pseudechinolaena polystachya (Kunth) Stapf	4152303	Pseudechinolaena polystachya (Kunth) Stapf	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Pseudechinolaena	4152281	Pseudechinolaena polystachya	4152303	NE
5402248	Jungia calyculata Cuatrec.	5402248	Jungia calyculata Cuatrec.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Jungia	8400001	Jungia calyculata	5402248	NE
7279097	Pavonia subhastata Triana & Planch.	7279097	Pavonia subhastata Triana & Planch.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Pavonia	3152525	Pavonia subhastata	7279097	NE
7300597	Phenax rugosus (Poir.) Wedd.	7300597	Phenax rugosus (Poir.) Wedd.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Urticaceae	6639	Phenax	3234522	Phenax rugosus	7300597	NE
7321327	Thelypteris pachyrachis (Kunze ex Mett.) Ching	8610307	Amauropelta pachyrhachis (Kunze ex Mett.) Salino & T.E.Almeida	1	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Thelypteridaceae	6618	Amauropelta	7321172	Amauropelta pachyrhachis	8610307	NE
2676034	Porotrichodendron superbum Brotherus, 1916	2676034	Porotrichodendron superbum Brotherus, 1916	1	SPECIES	ACCEPTED	Plantae	6	Bryophyta	35	Bryopsida	327	Bryales	1333	Lembophyllaceae	8738	Porotrichodendron	2676031	Porotrichodendron superbum	2676034	NE
2721495	Rhynchospora corymbosa (L.) Britton	2721495	Rhynchospora corymbosa (L.) Britton	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Rhynchospora	2701052	Rhynchospora corymbosa	2721495	LC
2853035	Curculigo scorzonerifolia (Lam.) Baker	2853035	Curculigo scorzonerifolia (Lam.) Baker	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Hypoxidaceae	7686	Curculigo	2740352	Curculigo scorzonerifolia	2853035	NE
2873561	Anthurium pedatoradiatum Schott	2873561	Anthurium pedatoradiatum Schott	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Araceae	6979	Anthurium	2872218	Anthurium pedatoradiatum	2873561	NE
2901992	Sipaneopsis maguirei Steyerm.	2901992	Sipaneopsis maguirei Steyerm.	20	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Sipaneopsis	2901984	Sipaneopsis maguirei	2901992	NE
3074937	Conceveiba pleiostemona Donn.Sm.	3074937	Conceveiba pleiostemona Donn.Sm.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Conceveiba	3074933	Conceveiba pleiostemona	3074937	LC
3614691	Plumeria pudica Jacq.	3614691	Plumeria pudica Jacq.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Plumeria	3169672	Plumeria pudica	3614691	LC
3686055	Chaunochiton loranthoides Benth.	3686055	Chaunochiton loranthoides Benth.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Santalales	934	Aptandraceae	4924613	Chaunochiton	7326509	Chaunochiton loranthoides	3686055	NE
3721776	Cybianthus surinamensis (Spreng.) G.Agostini	3721776	Cybianthus surinamensis (Spreng.) G.Agostini	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Primulaceae	6674	Cybianthus	3169407	Cybianthus surinamensis	3721776	LC
3859315	Macairea maroana Wurdack	3859315	Macairea maroana Wurdack	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Macairea	3859008	Macairea maroana	3859315	NE
3944771	Hylocereus lemairei (Hook.) Britton & Rose	9953409	Selenicereus monacanthus (Lem.) D.R.Hunt	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Selenicereus	3084461	Selenicereus monacanthus	9953409	NE
3986487	Quiina florida Tul.	3986487	Quiina florida Tul.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Quiinaceae	3986433	Quiina	7285768	Quiina florida	3986487	LC
4013550	Coussapoa trinervia Spruce ex Mildbr.	4013550	Coussapoa trinervia Spruce ex Mildbr.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Urticaceae	6639	Coussapoa	7316389	Coussapoa trinervia	4013550	LC
5288905	Vriesea chrysostachys É.Morren	9554522	Goudaea chrysostachys (É.Morren) W.Till & Barfuss	24	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Bromeliaceae	3740	Goudaea	9247072	Goudaea chrysostachys	9554522	NE
5330776	Colocasia esculenta (L.) Schott	5330776	Colocasia esculenta (L.) Schott	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Araceae	6979	Colocasia	5330758	Colocasia esculenta	5330776	LC
7298763	Jacaranda copaia (Aubl.) D.Don	7298763	Jacaranda copaia (Aubl.) D.Don	13	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Bignoniaceae	6655	Jacaranda	3172498	Jacaranda copaia	7298763	LC
9213962	Remijia roraimae (Benth.) K.Schum.	9213962	Remijia roraimae (Benth.) K.Schum.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Remijia	2909612	Remijia roraimae	9213962	NE
2700629	Luzula racemosa Desv.	2700629	Luzula racemosa Desv.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Juncaceae	5353	Luzula	2700604	Luzula racemosa	2700629	NE
2760657	Heliconia osaensis Cufod.	2760657	Heliconia osaensis Cufod.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Zingiberales	627	Heliconiaceae	4677	Heliconia	2760545	Heliconia osaensis	2760657	NE
2872961	Anthurium breviscapum Kunth	2872961	Anthurium breviscapum Kunth	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Araceae	6979	Anthurium	2872218	Anthurium breviscapum	2872961	NE
3189571	Garcinia mangostana L.	3189571	Garcinia mangostana L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Clusiaceae	6646	Garcinia	3189556	Garcinia mangostana	3189571	NE
3851727	Guarea kunthiana A.Juss.	3851727	Guarea kunthiana A.Juss.	20	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Meliaceae	2397	Guarea	3190499	Guarea kunthiana	3851727	LC
5570848	Poulsenia armata (Miq.) Standl.	5570848	Poulsenia armata (Miq.) Standl.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Moraceae	6640	Poulsenia	3234567	Poulsenia armata	5570848	LC
7458483	Carapichea panurensis (Müll.Arg.) C.M.Taylor	7458483	Carapichea panurensis (Müll.Arg.) C.M.Taylor	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Carapichea	2898583	Carapichea panurensis	7458483	NE
8067423	Hypericum mexicanum L.	8067423	Hypericum mexicanum L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Hypericaceae	4900406	Hypericum	3189452	Hypericum mexicanum	8067423	NE
10774720	Brownea rosa-de-monte P.J.Bergius	10774720	Brownea rosa-de-monte P.J.Bergius	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Brownea	2970433	Brownea rosa-de-monte	10774720	LC
2712325	Scleria distans Poir.	2712325	Scleria distans Poir.	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Scleria	2712271	Scleria distans	2712325	LC
2794587	Bletia stenophylla Schltr.	2794587	Bletia stenophylla Schltr.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Bletia	2794558	Bletia stenophylla	2794587	NE
2856681	Allium sativum L.	2856681	Allium sativum L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Allium	9624496	Allium sativum	2856681	NE
2868256	Montrichardia arborescens (L.) Schott	2868256	Montrichardia arborescens (L.) Schott	14	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Alismatales	551	Araceae	6979	Montrichardia	8145000	Montrichardia arborescens	2868256	NE
2932220	Solanum callianthum Morton	2932220	Solanum callianthum Morton	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum callianthum	2932220	NE
2982729	Vigna linearis (Kunth) Maréchal, Mascherpa & Stainier	7839310	Helicotropis linearis (Kunth) A.Delgado	3	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Helicotropis	8067055	Helicotropis linearis	7839310	NE
2984473	Cecropia obtusifolia Bertol.	2984473	Cecropia obtusifolia Bertol.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Urticaceae	6639	Cecropia	2984472	Cecropia obtusifolia	2984473	LC
3083498	Doliocarpus major J.F.Gmel.	3083498	Doliocarpus major J.F.Gmel.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Dilleniales	947	Dilleniaceae	2511	Doliocarpus	3083497	Doliocarpus major	3083498	NE
3623677	Cayaponia granatensis Cogn.	3623677	Cayaponia granatensis Cogn.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Cucurbitaceae	6634	Cayaponia	2874613	Cayaponia granatensis	3623677	NE
3838303	Euphronia acuminatissima Steyerm.	3838303	Euphronia acuminatissima Steyerm.	18	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphroniaceae	3838298	Euphronia	7303674	Euphronia acuminatissima	3838303	NE
3983774	Stigmaphyllon dichotomum (L.) Griseb.	3983774	Stigmaphyllon dichotomum (L.) Griseb.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Malpighiaceae	6676	Stigmaphyllon	3191310	Stigmaphyllon dichotomum	3983774	NE
3986507	Quiina leptoclada Tul.	3986507	Quiina leptoclada Tul.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Quiinaceae	3986433	Quiina	7285768	Quiina leptoclada	3986507	NE
5381441	Phyllanthus acuminatus Vahl	5381441	Phyllanthus acuminatus Vahl	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Phyllanthaceae	8807	Phyllanthus	3061139	Phyllanthus acuminatus	5381441	NE
5552866	Sauvagesia ramosa (Gleason) Sastre	5552866	Sauvagesia ramosa (Gleason) Sastre	9	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Ochnaceae	6642	Sauvagesia	3189665	Sauvagesia ramosa	5552866	NE
5645375	Strychnos davidsei Krukoff & Barneby	5645375	Strychnos davidsei Krukoff & Barneby	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Loganiaceae	2502	Strychnos	3169589	Strychnos davidsei	5645375	NE
5650952	Erisma laurifolium Spruce ex Warming	5650952	Erisma laurifolium Spruce ex Warming	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Vochysiaceae	3231623	Erisma	3231629	Erisma laurifolium	5650952	NE
7262852	Clarisia biflora Ruiz & Pav.	7262852	Clarisia biflora Ruiz & Pav.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Moraceae	6640	Clarisia	3234568	Clarisia biflora	7262852	LC
2650542	Microgramma reptans (Cav.) A.R.Sm.	2650542	Microgramma reptans (Cav.) A.R.Sm.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Polypodiaceae	2368	Microgramma	8393217	Microgramma reptans	2650542	NE
2755345	Dioscorea amazonum Mart. ex Griseb.	2755345	Dioscorea amazonum Mart. ex Griseb.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Dioscoreales	1171	Dioscoreaceae	7694	Dioscorea	2754367	Dioscorea amazonum	2755345	NE
2861305	Thoracocarpus bissectus (Vell.) Harling	2861305	Thoracocarpus bissectus (Vell.) Harling	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Pandanales	554	Cyclanthaceae	7703	Thoracocarpus	2861304	Thoracocarpus bissectus	2861305	NE
2886343	Elaeoluma glabrescens (Mart. & Eichler) Aubrév.	2886343	Elaeoluma glabrescens (Mart. & Eichler) Aubrév.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Sapotaceae	8802	Elaeoluma	2886342	Elaeoluma glabrescens	2886343	LC
2918053	Spermacoce L.	2918053	Spermacoce L.	2	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Spermacoce	2918053			NE
2945453	Schizolobium parahyba (Vell.) S.F.Blake	2945453	Schizolobium parahyba (Vell.) S.F.Blake	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Schizolobium	2945452	Schizolobium parahyba	2945453	LC
2979091	Acacia mangium Willd.	2979091	Acacia mangium Willd.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Acacia	2978223	Acacia mangium	2979091	LC
3615793	Rhabdadenia madida (Vell.) Miers	3615793	Rhabdadenia madida (Vell.) Miers	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Rhabdadenia	8027623	Rhabdadenia madida	3615793	NE
3857689	Maieta poeppigii Mart. ex Cogn.	10762045	Miconia alternidomatia Michelang.	2	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Miconia	3188558	Miconia alternidomatia	10762045	NE
4123393	Panicum stoloniferum Poir.	4123393	Panicum stoloniferum Poir.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Panicum	2705064	Panicum stoloniferum	4123393	NE
4189008	Piper obtusilimbum C.DC.	4189008	Piper obtusilimbum C.DC.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Piperales	404	Piperaceae	6678	Piper	3075433	Piper obtusilimbum	4189008	LC
5599445	Pachyloma huberioides (Naudin) Triana	5599445	Pachyloma huberioides (Naudin) Triana	16	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Pachyloma	3231479	Pachyloma huberioides	5599445	NE
5658069	Securidaca warmingiana Chodat	5658069	Securidaca warmingiana Chodat	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Polygalaceae	2417	Securidaca	3191472	Securidaca warmingiana	5658069	NE
7296209	Rinorea pubiflora (Benth.) Sprague & Sandwith	7296209	Rinorea pubiflora (Benth.) Sprague & Sandwith	8	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Violaceae	6631	Rinorea	7296208	Rinorea pubiflora	7296209	LC
7330051	Caraipa tereticaulis Tul.	7330051	Caraipa tereticaulis Tul.	27	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Calophyllaceae	4907584	Caraipa	7330048	Caraipa tereticaulis	7330051	LC
